Query.Mass,Matched.Compound,Matched.Form,Mass.Diff,Pathway.Name,Pathway.ID,Pathway.Compound.Total,Pathway.Match.By,Matched.Compound.Name,p.value,t.score,pos_inx,Feature.ID
399.14455,C00019,M+H [1+],7.39999999836982e-05,Cysteine and methionine metabolism,"",33,Matched.Compound,S-Adenosylmethionine,3e-05,-0.82,TRUE,399.14455
86.06002,C02356,M-H2O+H [1+],4.35332299986158e-05,Cysteine and methionine metabolism,"",33,Matched.Compound,L-alpha-Aminobutyric acid,0.009943585,-0.68,TRUE,86.06002
87.00877,C00022,M-H [1-],4.5999999997548e-05,Cysteine and methionine metabolism,"",33,Matched.Compound,Pyruvic acid,0.000431622,-1.44,FALSE,87.00877
104.03532,C00065,M-H [1-],3.99999998990097e-06,D-Amino acid metabolism,"",15,Matched.Compound,Serine,0.497848408,0.16,FALSE,104.03532
104.03532,C00740,M-H [1-],3.99999998990097e-06,D-Amino acid metabolism,"",15,Matched.Compound,D-Serine,0.497848408,0.16,FALSE,104.03532
116.07059,C00763,M+H [1+],1.39999999930751e-05,D-Amino acid metabolism,"",15,Matched.Compound,D-Proline,0.000192438,-0.67,TRUE,116.07059
128.03531,C02237,M-H [1-],1.39999999930751e-05,D-Amino acid metabolism,"",15,Matched.Compound,5-Oxo-D-proline,0.002510792,-0.68,FALSE,128.03531
128.03531,C04282,M-H [1-],1.39999999930751e-05,D-Amino acid metabolism,"",15,Matched.Compound,1-Pyrroline-4-hydroxy-2-carboxylate,0.002510792,-0.68,FALSE,128.03531
130.05097,C03440,M-H [1-],4.5999999997548e-05,D-Amino acid metabolism,"",15,Matched.Compound,cis-4-Hydroxy-D-proline,0.638338765,-0.13,FALSE,130.05097
130.05097,C01110,M-H [1-],4.5999999997548e-05,D-Amino acid metabolism,"",15,Matched.Compound,5-Amino-2-oxopentanoic acid,0.638338765,-0.13,FALSE,130.05097
130.05098,C03440,M-H [1-],5.60000000007221e-05,D-Amino acid metabolism,"",15,Matched.Compound,cis-4-Hydroxy-D-proline,0.172958473,0.22,FALSE,130.05098
130.05098,C01110,M-H [1-],5.60000000007221e-05,D-Amino acid metabolism,"",15,Matched.Compound,5-Amino-2-oxopentanoic acid,0.172958473,0.22,FALSE,130.05098
132.03023,C00402,M-H [1-],5.99999998485146e-06,D-Amino acid metabolism,"",15,Matched.Compound,D-Aspartic acid,4.41e-07,2.78,FALSE,132.03023
132.06552,C03440,M+H [1+],4.40000000025975e-05,D-Amino acid metabolism,"",15,Matched.Compound,cis-4-Hydroxy-D-proline,0.974431175,0.13,TRUE,132.06552
132.06552,C01110,M+H [1+],4.40000000025975e-05,D-Amino acid metabolism,"",15,Matched.Compound,5-Amino-2-oxopentanoic acid,0.974431175,0.13,TRUE,132.06552
146.04588,C00217,M-H [1-],4.40000000025975e-05,D-Amino acid metabolism,"",15,Matched.Compound,D-Glutamic acid,0.000116605,1.04,FALSE,146.04588
147.07642,C00819,M+H [1+],4.40000000310192e-05,D-Amino acid metabolism,"",15,Matched.Compound,D-Glutamine,0.854322998,0.14,TRUE,147.07642
148.06045,C00217,M+H [1+],2.59999999911997e-05,D-Amino acid metabolism,"",15,Matched.Compound,D-Glutamic acid,0.001100992,-0.39,TRUE,148.06045
174.08735,C03771,M+H [1+],7.39999999836982e-05,D-Amino acid metabolism,"",15,Matched.Compound,2-Oxoarginine,0.003575868,-1.2,TRUE,174.08735
175.11894,C00792,M+H [1+],3.59999999943739e-05,D-Amino acid metabolism,"",15,Matched.Compound,D-Arginine,0.004878018,-1.01,TRUE,175.11894
176.07061,C16595,M-H2O+H [1+],3.35332299812308e-05,Drug metabolism - cytochrome P450,"",43,Matched.Compound,"4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one",0.155668613,-1.04,TRUE,176.07061
176.07061,C16587,M-H2O+H [1+],3.35332299812308e-05,Drug metabolism - cytochrome P450,"",43,Matched.Compound,3-Carbamoyl-2-phenylpropionaldehyde,0.155668613,-1.04,TRUE,176.07061
178.08625,C16586,M-H2O+H [1+],7.3533230022349e-05,Drug metabolism - cytochrome P450,"",43,Matched.Compound,"2-Phenyl-1,3-propanediol monocarbamate",0.000183492,-0.67,TRUE,178.08625
192.06552,C16596,M+H [1+],4.40000000025975e-05,Drug metabolism - cytochrome P450,"",43,Matched.Compound,"5-Phenyl-1,3-oxazinane-2,4-dione",0.000119191,3.2,TRUE,192.06552
192.06552,C16591,M-H2O+H [1+],4.35332299844049e-05,Drug metabolism - cytochrome P450,"",43,Matched.Compound,3-Carbamoyl-2-phenylpropionic acid,0.000119191,3.2,TRUE,192.06552
192.06662,C16595,M-H [1-],4.00000001832268e-06,Drug metabolism - cytochrome P450,"",43,Matched.Compound,"4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one",0.004070958,-0.74,FALSE,192.06662
192.06662,C16587,M-H [1-],4.00000001832268e-06,Drug metabolism - cytochrome P450,"",43,Matched.Compound,3-Carbamoyl-2-phenylpropionaldehyde,0.004070958,-0.74,FALSE,192.06662
196.09682,C16586,M+H [1+],4.40000000310192e-05,Drug metabolism - cytochrome P450,"",43,Matched.Compound,"2-Phenyl-1,3-propanediol monocarbamate",0.324171717,0.1,TRUE,196.09682
255.09758,C16584,M+H [1+],3.99999998990097e-06,Drug metabolism - cytochrome P450,"",43,Matched.Compound,p-Hydroxyfelbamate,1.02e-05,-1.41,TRUE,255.09758
255.09758,C16582,M+H [1+],3.99999998990097e-06,Drug metabolism - cytochrome P450,"",43,Matched.Compound,2-Hydroxyfelbamate,1.02e-05,-1.41,TRUE,255.09758
278.09829,C16612,M-H2O+H [1+],0.00071353322999812,Drug metabolism - cytochrome P450,"",43,Matched.Compound,Citalopram aldehyde,0.004355969,-1.28,TRUE,278.09829
458.18172,C16577,M-H2O+H [1+],0.000843533230010962,Drug metabolism - cytochrome P450,"",43,Matched.Compound,Codeine-6-glucuronide,0.003370308,-0.62,TRUE,458.18172
117.06586,C16622,M+H [1+],1.60000000022364e-05,Drug metabolism - other enzymes,"",28,Matched.Compound,"N,N'-Diacetylhydrazine",8.9e-05,-1.28,TRUE,117.06586
199.17035,C02679,M-H [1-],2.59999999911997e-05,Fatty acid biosynthesis,"",9,Matched.Compound,Dodecanoic acid,0.552884979,0.17,FALSE,199.17035
227.20165,C06424,M-H [1-],2.59999999911997e-05,Fatty acid biosynthesis,"",9,Matched.Compound,Myristic acid,0.08003377,-3.48,FALSE,227.20165
255.23295,C00249,M-H [1-],2.5999999962778e-05,Fatty acid biosynthesis,"",9,Matched.Compound,Palmitic acid,0.17605372,1.17,FALSE,255.23295
808.11823,C00024,M-H [1-],0.000293999999939842,Fatty acid biosynthesis,"",9,Matched.Compound,Acetyl-CoA,0.001821828,-0.79,FALSE,808.11823
255.23295,C00249,M-H [1-],2.5999999962778e-05,Fatty acid degradation,"",35,Matched.Compound,Palmitic acid,0.17605372,1.17,FALSE,255.23295
400.34212,C02990,M+H [1+],5.59999999723004e-05,Fatty acid degradation,"",35,Matched.Compound,Palmitoylcarnitine,0.03148199,0.6,TRUE,400.34212
766.1079,C00010,M-H [1-],2.39999999394058e-05,Fatty acid degradation,"",35,Matched.Compound,Coenzyme A,0.003192,-1.2,FALSE,766.1079
808.11823,C00024,M-H [1-],0.000293999999939842,Fatty acid degradation,"",35,Matched.Compound,Acetyl-CoA,0.001821828,-0.79,FALSE,808.11823
836.14989,C00136,M-H [1-],6.60000000607397e-05,Fatty acid degradation,"",35,Matched.Compound,Butyryl-CoA,0.006668008,-0.7,FALSE,836.14989
255.23295,C00249,M-H [1-],2.5999999962778e-05,Fatty acid elongation,"",28,Matched.Compound,Palmitic acid,0.17605372,1.17,FALSE,255.23295
808.11823,C00024,M-H [1-],0.000293999999939842,Fatty acid elongation,"",28,Matched.Compound,Acetyl-CoA,0.001821828,-0.79,FALSE,808.11823
836.14989,C00136,M-H [1-],6.60000000607397e-05,Fatty acid elongation,"",28,Matched.Compound,Butyryl-CoA,0.006668008,-0.7,FALSE,836.14989
295.09357,C00921,M-H2O-H [1-],0.000740000000007512,Folate biosynthesis,"",26,Matched.Compound,"7,8-Dihydropteroic acid",0.282411848,-0.81,FALSE,295.09357
362.05066,C18239,M-H [1-],6.40000000089458e-05,Folate biosynthesis,"",26,Matched.Compound,Cyclic pyranopterin monophosphate,0.000941734,-1.35,FALSE,362.05066
440.13236,C00504,M-H [1-],6.40000000089458e-05,Folate biosynthesis,"",26,Matched.Compound,Folic acid,0.027069725,-1.11,FALSE,440.13236
521.98338,C00044,M-H [1-],4.39999998889107e-05,Folate biosynthesis,"",26,Matched.Compound,Guanosine triphosphate,0.00081538,-0.93,FALSE,521.98338
521.98338,C05922,M-H2O-H [1-],0.00056999999992513,Folate biosynthesis,"",26,Matched.Compound,Formamidopyrimidine nucleoside triphosphate,0.00081538,-0.93,FALSE,521.98338
521.98338,C21310,M-H [1-],4.39999998889107e-05,Folate biosynthesis,"",26,Matched.Compound,"(8S)-3',8-Cyclo-7,8-dihydroguanosine 5'-triphosphate",0.00081538,-0.93,FALSE,521.98338
161.04555,C03827,M-H [1-],2.59999999911997e-05,Fructose and mannose metabolism,"",20,Matched.Compound,3-Buten-2-one,3.28e-05,-1.06,FALSE,161.04555
168.99075,C00118,M-H [1-],2.59999999911997e-05,Fructose and mannose metabolism,"",20,Matched.Compound,Glyceraldehyde 3-phosphate,0.916146696,0.07,FALSE,168.99075
168.99075,C00111,M-H [1-],2.59999999911997e-05,Fructose and mannose metabolism,"",20,Matched.Compound,Dihydroxyacetone phosphate,0.916146696,0.07,FALSE,168.99075
179.0561,C00267,M-H [1-],2.4000000024671e-05,Fructose and mannose metabolism,"",20,Matched.Compound,alpha-D-Glucose,5.03e-05,-1.3,FALSE,179.0561
179.0561,C00095,M-H [1-],2.4000000024671e-05,Fructose and mannose metabolism,"",20,Matched.Compound,D-Fructose,5.03e-05,-1.3,FALSE,179.0561
179.0561,C00159,M-H [1-],2.4000000024671e-05,Fructose and mannose metabolism,"",20,Matched.Compound,D-Mannose,5.03e-05,-1.3,FALSE,179.0561
179.0561,C01720,M-H [1-],2.4000000024671e-05,Fructose and mannose metabolism,"",20,Matched.Compound,L-Fuconate,5.03e-05,-1.3,FALSE,179.0561
179.05612,C00267,M-H [1-],4.00000001832268e-06,Fructose and mannose metabolism,"",20,Matched.Compound,alpha-D-Glucose,0.278443464,-0.46,FALSE,179.05612
179.05612,C00095,M-H [1-],4.00000001832268e-06,Fructose and mannose metabolism,"",20,Matched.Compound,D-Fructose,0.278443464,-0.46,FALSE,179.05612
179.05612,C00159,M-H [1-],4.00000001832268e-06,Fructose and mannose metabolism,"",20,Matched.Compound,D-Mannose,0.278443464,-0.46,FALSE,179.05612
179.05612,C01720,M-H [1-],4.00000001832268e-06,Fructose and mannose metabolism,"",20,Matched.Compound,L-Fuconate,0.278443464,-0.46,FALSE,179.05612
241.01188,C00085,M-H2O-H [1-],0.000570000000010396,Fructose and mannose metabolism,"",20,Matched.Compound,Fructose 6-phosphate,0.000152822,-1.33,FALSE,241.01188
241.01188,C00275,M-H2O-H [1-],0.000570000000010396,Fructose and mannose metabolism,"",20,Matched.Compound,Mannose 6-phosphate,0.000152822,-1.33,FALSE,241.01188
241.01188,C00636,M-H2O-H [1-],0.000570000000010396,Fructose and mannose metabolism,"",20,Matched.Compound,D-Mannose 1-phosphate,0.000152822,-1.33,FALSE,241.01188
241.01188,C01094,M-H2O-H [1-],0.000570000000010396,Fructose and mannose metabolism,"",20,Matched.Compound,"3a,6b,7a,12a-Tetrahydroxy-5b-cholanoic acid",0.000152822,-1.33,FALSE,241.01188
243.02751,C02985,M-H [1-],1.39999999930751e-05,Fructose and mannose metabolism,"",20,Matched.Compound,Fucose 1-phosphate,0.002063744,-0.7,FALSE,243.02751
259.02242,C00085,M-H [1-],3.99999998990097e-06,Fructose and mannose metabolism,"",20,Matched.Compound,Fructose 6-phosphate,2.14e-06,-1.85,FALSE,259.02242
259.02242,C00275,M-H [1-],3.99999998990097e-06,Fructose and mannose metabolism,"",20,Matched.Compound,Mannose 6-phosphate,2.14e-06,-1.85,FALSE,259.02242
259.02242,C00636,M-H [1-],3.99999998990097e-06,Fructose and mannose metabolism,"",20,Matched.Compound,D-Mannose 1-phosphate,2.14e-06,-1.85,FALSE,259.02242
259.02242,C01094,M-H [1-],3.99999998990097e-06,Fructose and mannose metabolism,"",20,Matched.Compound,"3a,6b,7a,12a-Tetrahydroxy-5b-cholanoic acid",2.14e-06,-1.85,FALSE,259.02242
259.02243,C00085,M-H [1-],5.99999998485146e-06,Fructose and mannose metabolism,"",20,Matched.Compound,Fructose 6-phosphate,0.312254134,-0.36,FALSE,259.02243
259.02243,C00275,M-H [1-],5.99999998485146e-06,Fructose and mannose metabolism,"",20,Matched.Compound,Mannose 6-phosphate,0.312254134,-0.36,FALSE,259.02243
259.02243,C00636,M-H [1-],5.99999998485146e-06,Fructose and mannose metabolism,"",20,Matched.Compound,D-Mannose 1-phosphate,0.312254134,-0.36,FALSE,259.02243
259.02243,C01094,M-H [1-],5.99999998485146e-06,Fructose and mannose metabolism,"",20,Matched.Compound,"3a,6b,7a,12a-Tetrahydroxy-5b-cholanoic acid",0.312254134,-0.36,FALSE,259.02243
338.98866,C00354,M-H [1-],0.000164000000040687,Fructose and mannose metabolism,"",20,Matched.Compound,"Fructose 1,6-bisphosphate",7.79e-05,-1.11,FALSE,338.98866
338.98866,C00665,M-H [1-],0.000164000000040687,Fructose and mannose metabolism,"",20,Matched.Compound,"D-Fructose 2,6-bisphosphate",7.79e-05,-1.11,FALSE,338.98866
586.05929,C01222,M-H [1-],3.39999999141583e-05,Fructose and mannose metabolism,"",20,Matched.Compound,GDP-4-Dehydro-6-deoxy-D-mannose,0.099844735,-1.34,FALSE,586.05929
586.05929,C00096,M-H2O-H [1-],0.000480000000038672,Fructose and mannose metabolism,"",20,Matched.Compound,Guanosine diphosphate mannose,0.099844735,-1.34,FALSE,586.05929
588.07495,C00325,M-H [1-],2.60000000480431e-05,Fructose and mannose metabolism,"",20,Matched.Compound,GDP-L-fucose,1.29e-05,-1.17,FALSE,588.07495
604.06993,C00096,M-H [1-],6.00000009853829e-06,Fructose and mannose metabolism,"",20,Matched.Compound,Guanosine diphosphate mannose,0.234610334,-0.21,FALSE,604.06993
89.02442,C00577,M-H [1-],3.99999998990097e-06,Fructose and mannose metabolism,"",20,Matched.Compound,D-Glyceraldehyde,0.000240254,-1.22,FALSE,89.02442
179.0561,C00267,M-H [1-],2.4000000024671e-05,Galactose metabolism,"",27,Matched.Compound,alpha-D-Glucose,5.03e-05,-1.3,FALSE,179.0561
179.0561,C00095,M-H [1-],2.4000000024671e-05,Galactose metabolism,"",27,Matched.Compound,D-Fructose,5.03e-05,-1.3,FALSE,179.0561
179.0561,C00159,M-H [1-],2.4000000024671e-05,Galactose metabolism,"",27,Matched.Compound,D-Mannose,5.03e-05,-1.3,FALSE,179.0561
179.0561,C00124,M-H [1-],2.4000000024671e-05,Galactose metabolism,"",27,Matched.Compound,D-Galactose,5.03e-05,-1.3,FALSE,179.0561
179.0561,C00984,M-H [1-],2.4000000024671e-05,Galactose metabolism,"",27,Matched.Compound,alpha-D-Galactose,5.03e-05,-1.3,FALSE,179.0561
179.0561,C00031,M-H [1-],2.4000000024671e-05,Galactose metabolism,"",27,Matched.Compound,D-Glucose,5.03e-05,-1.3,FALSE,179.0561
179.0561,C00137,M-H [1-],2.4000000024671e-05,Galactose metabolism,"",27,Matched.Compound,myo-Inositol,5.03e-05,-1.3,FALSE,179.0561
179.05612,C00267,M-H [1-],4.00000001832268e-06,Galactose metabolism,"",27,Matched.Compound,alpha-D-Glucose,0.278443464,-0.46,FALSE,179.05612
179.05612,C00095,M-H [1-],4.00000001832268e-06,Galactose metabolism,"",27,Matched.Compound,D-Fructose,0.278443464,-0.46,FALSE,179.05612
179.05612,C00159,M-H [1-],4.00000001832268e-06,Galactose metabolism,"",27,Matched.Compound,D-Mannose,0.278443464,-0.46,FALSE,179.05612
179.05612,C00124,M-H [1-],4.00000001832268e-06,Galactose metabolism,"",27,Matched.Compound,D-Galactose,0.278443464,-0.46,FALSE,179.05612
179.05612,C00984,M-H [1-],4.00000001832268e-06,Galactose metabolism,"",27,Matched.Compound,alpha-D-Galactose,0.278443464,-0.46,FALSE,179.05612
179.05612,C00031,M-H [1-],4.00000001832268e-06,Galactose metabolism,"",27,Matched.Compound,D-Glucose,0.278443464,-0.46,FALSE,179.05612
179.05612,C00137,M-H [1-],4.00000001832268e-06,Galactose metabolism,"",27,Matched.Compound,myo-Inositol,0.278443464,-0.46,FALSE,179.05612
241.01188,C00668,M-H2O-H [1-],0.000570000000010396,Galactose metabolism,"",27,Matched.Compound,alpha-D-glucose 6-phosphate,0.000152822,-1.33,FALSE,241.01188
241.01188,C00103,M-H2O-H [1-],0.000570000000010396,Galactose metabolism,"",27,Matched.Compound,Glucose 1-phosphate,0.000152822,-1.33,FALSE,241.01188
241.01188,C01097,M-H2O-H [1-],0.000570000000010396,Galactose metabolism,"",27,Matched.Compound,D-Tagatose 6-phosphate,0.000152822,-1.33,FALSE,241.01188
241.01188,C00446,M-H2O-H [1-],0.000570000000010396,Galactose metabolism,"",27,Matched.Compound,Galactose 1-phosphate,0.000152822,-1.33,FALSE,241.01188
253.09289,C05401,M-H [1-],3.39999999994234e-05,Galactose metabolism,"",27,Matched.Compound,Galactosylglycerol,6.79e-07,-2.16,FALSE,253.09289
259.02242,C00668,M-H [1-],3.99999998990097e-06,Galactose metabolism,"",27,Matched.Compound,alpha-D-glucose 6-phosphate,2.14e-06,-1.85,FALSE,259.02242
259.02242,C00103,M-H [1-],3.99999998990097e-06,Galactose metabolism,"",27,Matched.Compound,Glucose 1-phosphate,2.14e-06,-1.85,FALSE,259.02242
259.02242,C01097,M-H [1-],3.99999998990097e-06,Galactose metabolism,"",27,Matched.Compound,D-Tagatose 6-phosphate,2.14e-06,-1.85,FALSE,259.02242
259.02242,C00446,M-H [1-],3.99999998990097e-06,Galactose metabolism,"",27,Matched.Compound,Galactose 1-phosphate,2.14e-06,-1.85,FALSE,259.02242
259.02243,C00668,M-H [1-],5.99999998485146e-06,Galactose metabolism,"",27,Matched.Compound,alpha-D-glucose 6-phosphate,0.312254134,-0.36,FALSE,259.02243
259.02243,C00103,M-H [1-],5.99999998485146e-06,Galactose metabolism,"",27,Matched.Compound,Glucose 1-phosphate,0.312254134,-0.36,FALSE,259.02243
259.02243,C01097,M-H [1-],5.99999998485146e-06,Galactose metabolism,"",27,Matched.Compound,D-Tagatose 6-phosphate,0.312254134,-0.36,FALSE,259.02243
259.02243,C00446,M-H [1-],5.99999998485146e-06,Galactose metabolism,"",27,Matched.Compound,Galactose 1-phosphate,0.312254134,-0.36,FALSE,259.02243
338.98866,C03785,M-H [1-],0.000164000000040687,Galactose metabolism,"",27,Matched.Compound,"D-Tagatose 1,6-bisphosphate",7.79e-05,-1.11,FALSE,338.98866
341.10885,C00089,M-H [1-],7.39999999836982e-05,Galactose metabolism,"",27,Matched.Compound,Sucrose,1.01e-05,-3.47,FALSE,341.10885
341.10885,C05402,M-H [1-],7.39999999836982e-05,Galactose metabolism,"",27,Matched.Compound,Melibiose,1.01e-05,-3.47,FALSE,341.10885
341.10885,C05400,M-H [1-],7.39999999836982e-05,Galactose metabolism,"",27,Matched.Compound,Epimelibiose,1.01e-05,-3.47,FALSE,341.10885
341.10885,C01235,M-H [1-],7.39999999836982e-05,Galactose metabolism,"",27,Matched.Compound,beta-Cortol,1.01e-05,-3.47,FALSE,341.10885
341.10885,C00243,M-H [1-],7.39999999836982e-05,Galactose metabolism,"",27,Matched.Compound,Alpha-Lactose,1.01e-05,-3.47,FALSE,341.10885
343.12352,C00089,M+H [1+],4.40000000025975e-05,Galactose metabolism,"",27,Matched.Compound,Sucrose,0.167926245,-0.65,TRUE,343.12352
343.12352,C05402,M+H [1+],4.40000000025975e-05,Galactose metabolism,"",27,Matched.Compound,Melibiose,0.167926245,-0.65,TRUE,343.12352
343.12352,C05400,M+H [1+],4.40000000025975e-05,Galactose metabolism,"",27,Matched.Compound,Epimelibiose,0.167926245,-0.65,TRUE,343.12352
343.12352,C01235,M+H [1+],4.40000000025975e-05,Galactose metabolism,"",27,Matched.Compound,beta-Cortol,0.167926245,-0.65,TRUE,343.12352
343.12352,C00243,M+H [1+],4.40000000025975e-05,Galactose metabolism,"",27,Matched.Compound,Alpha-Lactose,0.167926245,-0.65,TRUE,343.12352
565.04754,C00029,M-H [1-],0.000183999999876505,Galactose metabolism,"",27,Matched.Compound,Uridine diphosphate glucose,0.000220563,-0.69,FALSE,565.04754
565.04754,C00052,M-H [1-],0.000183999999876505,Galactose metabolism,"",27,Matched.Compound,Uridine diphosphategalactose,0.000220563,-0.69,FALSE,565.04754
665.21451,C01613,M-H [1-],0.000113999999939551,Galactose metabolism,"",27,Matched.Compound,Stachyose,2.31e-05,-4.13,FALSE,665.21451
128.03531,C01879,M-H [1-],1.39999999930751e-05,Glutathione metabolism,"",19,Matched.Compound,Pyroglutamic acid,0.002510792,-0.68,FALSE,128.03531
146.04588,C00025,M-H [1-],4.40000000025975e-05,Glutathione metabolism,"",19,Matched.Compound,Glutamic acid,0.000116605,1.04,FALSE,146.04588
148.06045,C00025,M+H [1+],2.59999999911997e-05,Glutathione metabolism,"",19,Matched.Compound,Glutamic acid,0.001100992,-0.39,TRUE,148.06045
251.0696,C00669,M+H [1+],2.4000000024671e-05,Glutathione metabolism,"",19,Matched.Compound,gamma-Glutamylcysteine,0.392835338,-1.02,TRUE,251.0696
251.06965,C00669,M+H [1+],7.40000000121199e-05,Glutathione metabolism,"",19,Matched.Compound,gamma-Glutamylcysteine,0.060767024,-1.85,TRUE,251.06965
306.07649,C00051,M-H [1-],3.40000000278451e-05,Glutathione metabolism,"",19,Matched.Compound,Glutathione,3.87e-05,-1.43,FALSE,306.07649
613.15941,C00127,M+H [1+],0.000133999999889056,Glutathione metabolism,"",19,Matched.Compound,Oxidized glutathione,5.47e-05,-1.8,TRUE,613.15941
613.15942,C00127,M+H [1+],0.000143999999863809,Glutathione metabolism,"",19,Matched.Compound,Oxidized glutathione,0.01612591,-0.75,TRUE,613.15942
76.03932,C00037,M+H [1+],4.40000000025975e-05,Glutathione metabolism,"",19,Matched.Compound,Glycine,0.326905645,-0.13,TRUE,76.03932
808.11823,C00024,M-H [1-],0.000293999999939842,Glutathione metabolism,"",19,Matched.Compound,Acetyl-CoA,0.001821828,-0.79,FALSE,808.11823
168.99075,C00111,M-H [1-],2.59999999911997e-05,Glycerolipid metabolism,"",7,Matched.Compound,Dihydroxyacetone phosphate,0.916146696,0.07,FALSE,168.99075
171.0064,C00093,M-H [1-],2.39999999962492e-05,Glycerolipid metabolism,"",7,Matched.Compound,Glycerol 3-phosphate,0.02056121,-0.52,FALSE,171.0064
171.00641,C00093,M-H [1-],1.40000000214968e-05,Glycerolipid metabolism,"",7,Matched.Compound,Glycerol 3-phosphate,4.84e-06,2.38,FALSE,171.00641
184.98565,C00631,M-H [1-],2.59999999911997e-05,Glycerolipid metabolism,"",7,Matched.Compound,2-Phospho-D-glyceric acid,0.24001025,-0.57,FALSE,184.98565
184.98566,C00631,M-H [1-],3.59999999943739e-05,Glycerolipid metabolism,"",7,Matched.Compound,2-Phospho-D-glyceric acid,0.078323724,-0.42,FALSE,184.98566
89.02442,C00577,M-H [1-],3.99999998990097e-06,Glycerolipid metabolism,"",7,Matched.Compound,D-Glyceraldehyde,0.000240254,-1.22,FALSE,89.02442
89.02442,C00184,M-H [1-],3.99999998990097e-06,Glycerolipid metabolism,"",7,Matched.Compound,Dihydroxyacetone,0.000240254,-1.22,FALSE,89.02442
168.99075,C00111,M-H [1-],2.59999999911997e-05,Glycerophospholipid metabolism,"",13,Matched.Compound,Dihydroxyacetone phosphate,0.916146696,0.07,FALSE,168.99075
171.0064,C00093,M-H [1-],2.39999999962492e-05,Glycerophospholipid metabolism,"",13,Matched.Compound,Glycerol 3-phosphate,0.02056121,-0.52,FALSE,171.0064
171.00641,C00093,M-H [1-],1.40000000214968e-05,Glycerophospholipid metabolism,"",13,Matched.Compound,Glycerol 3-phosphate,4.84e-06,2.38,FALSE,171.00641
216.06314,C01233,M+H [1+],3.59999999943739e-05,Glycerophospholipid metabolism,"",13,Matched.Compound,Glycerylphosphorylethanolamine,1.56e-05,1.65,TRUE,216.06314
445.05305,C00570,M-H [1-],7.40000000405416e-05,Glycerophospholipid metabolism,"",13,Matched.Compound,CDP-ethanolamine,1.2e-05,1.73,FALSE,445.05305
489.11474,C00307,M+H [1+],0.000163999999983844,Glycerophospholipid metabolism,"",13,Matched.Compound,Citicoline,0.030281866,0.36,TRUE,489.11474
104.03532,C00065,M-H [1-],3.99999998990097e-06,"Glycine, serine and threonine metabolism","",30,Matched.Compound,Serine,0.497848408,0.16,FALSE,104.03532
104.03532,C00740,M-H [1-],3.99999998990097e-06,"Glycine, serine and threonine metabolism","",30,Matched.Compound,D-Serine,0.497848408,0.16,FALSE,104.03532
104.07061,C01026,M+H [1+],3.39999999994234e-05,"Glycine, serine and threonine metabolism","",30,Matched.Compound,Dimethylglycine,0.001126831,-0.29,TRUE,104.07061
114.06617,C00300,M-H2O+H [1+],6.46677000304408e-06,"Glycine, serine and threonine metabolism","",30,Matched.Compound,Creatine,0.011412968,-0.67,TRUE,114.06617
120.06552,C00188,M+H [1+],4.40000000025975e-05,"Glycine, serine and threonine metabolism","",30,Matched.Compound,L-Threonine,0.215067167,-0.22,TRUE,120.06552
130.05097,C00430,M-H [1-],4.5999999997548e-05,"Glycine, serine and threonine metabolism","",30,Matched.Compound,5-Aminolevulinic acid,0.638338765,-0.13,FALSE,130.05097
130.05098,C00430,M-H [1-],5.60000000007221e-05,"Glycine, serine and threonine metabolism","",30,Matched.Compound,5-Aminolevulinic acid,0.172958473,0.22,FALSE,130.05098
132.06552,C00430,M+H [1+],4.40000000025975e-05,"Glycine, serine and threonine metabolism","",30,Matched.Compound,5-Aminolevulinic acid,0.974431175,0.13,TRUE,132.06552
132.07675,C00300,M+H [1+],2.59999999911997e-05,"Glycine, serine and threonine metabolism","",30,Matched.Compound,Creatine,5.05e-05,-0.96,TRUE,132.07675
184.98565,C00631,M-H [1-],2.59999999911997e-05,"Glycine, serine and threonine metabolism","",30,Matched.Compound,2-Phospho-D-glyceric acid,0.24001025,-0.57,FALSE,184.98565
184.98565,C00197,M-H [1-],2.59999999911997e-05,"Glycine, serine and threonine metabolism","",30,Matched.Compound,D-Glycerate 3-phosphate,0.24001025,-0.57,FALSE,184.98565
184.98566,C00631,M-H [1-],3.59999999943739e-05,"Glycine, serine and threonine metabolism","",30,Matched.Compound,2-Phospho-D-glyceric acid,0.078323724,-0.42,FALSE,184.98566
184.98566,C00197,M-H [1-],3.59999999943739e-05,"Glycine, serine and threonine metabolism","",30,Matched.Compound,D-Glycerate 3-phosphate,0.078323724,-0.42,FALSE,184.98566
76.03932,C00037,M+H [1+],4.40000000025975e-05,"Glycine, serine and threonine metabolism","",30,Matched.Compound,Glycine,0.326905645,-0.13,TRUE,76.03932
86.06002,C01026,M-H2O+H [1+],4.35332299986158e-05,"Glycine, serine and threonine metabolism","",30,Matched.Compound,Dimethylglycine,0.009943585,-0.68,TRUE,86.06002
87.00877,C00022,M-H [1-],4.5999999997548e-05,"Glycine, serine and threonine metabolism","",30,Matched.Compound,Pyruvic acid,0.000431622,-1.44,FALSE,87.00877
90.05493,C00213,M+H [1+],4.60000000117589e-05,"Glycine, serine and threonine metabolism","",30,Matched.Compound,Sarcosine,0.00111173,-0.63,TRUE,90.05493
