Query.Mass,Matched.Compound,Matched.Form,Mass.Diff,Pathway.Name,Pathway.ID,Pathway.Compound.Total,Pathway.Match.By,Matched.Compound.Name,p.value,t.score,pos_inx,Feature.ID
87.00877,C00022,M-H [1-],4.5999999997548e-05,Citrate cycle (TCA cycle),"",16,Matched.Compound,Pyruvic acid,0.18021595,-0.15,FALSE,87.00877
104.03532,C00065,M-H [1-],3.99999998990097e-06,Cysteine and methionine metabolism,"",33,Matched.Compound,Serine,0.200217703,-0.24,FALSE,104.03532
104.07061,C02356,M+H [1+],3.39999999994234e-05,Cysteine and methionine metabolism,"",33,Matched.Compound,L-alpha-Aminobutyric acid,0.000735898,-0.34,TRUE,104.07061
152.00231,C00606,M-H [1-],1.40000000214968e-05,Cysteine and methionine metabolism,"",33,Matched.Compound,3-Sulfinoalanine,0.057608501,-0.66,FALSE,152.00231
168.98122,C11537,M-H [1-],3.99999998990097e-06,Cysteine and methionine metabolism,"",33,Matched.Compound,(2R)-3-Sulfolactate,0.000449118,-1,FALSE,168.98122
184.98565,C00197,M-H [1-],2.59999999911997e-05,Cysteine and methionine metabolism,"",33,Matched.Compound,D-Glycerate 3-phosphate,0.434504068,-0.28,FALSE,184.98565
184.98566,C00197,M-H [1-],3.59999999943739e-05,Cysteine and methionine metabolism,"",33,Matched.Compound,D-Glycerate 3-phosphate,0.050251231,-0.73,FALSE,184.98566
231.09864,C21015,M-H [1-],1.59999999880256e-05,Cysteine and methionine metabolism,"",33,Matched.Compound,gamma-L-Glutamyl-L-2-aminobutyrate,3.77e-06,1.9,FALSE,231.09864
288.1201,C21016,M-H [1-],2.40000000530927e-05,Cysteine and methionine metabolism,"",33,Matched.Compound,Ophthalmic acid,1.15e-06,7.58,FALSE,288.1201
288.12012,C21016,M-H [1-],4.00000004674439e-06,Cysteine and methionine metabolism,"",33,Matched.Compound,Ophthalmic acid,2.75e-07,2.78,FALSE,288.12012
298.09686,C00170,M+H [1+],1.60000000164473e-05,Cysteine and methionine metabolism,"",33,Matched.Compound,5'-Methylthioadenosine,0.00442227,-0.55,TRUE,298.09686
399.14455,C00019,M+H [1+],7.39999999836982e-05,Cysteine and methionine metabolism,"",33,Matched.Compound,S-Adenosylmethionine,0.000855724,-0.5,TRUE,399.14455
86.06002,C02356,M-H2O+H [1+],4.35332299986158e-05,Cysteine and methionine metabolism,"",33,Matched.Compound,L-alpha-Aminobutyric acid,0.837278259,-0.25,TRUE,86.06002
87.00877,C00022,M-H [1-],4.5999999997548e-05,Cysteine and methionine metabolism,"",33,Matched.Compound,Pyruvic acid,0.18021595,-0.15,FALSE,87.00877
104.03532,C00065,M-H [1-],3.99999998990097e-06,D-Amino acid metabolism,"",15,Matched.Compound,Serine,0.200217703,-0.24,FALSE,104.03532
104.03532,C00740,M-H [1-],3.99999998990097e-06,D-Amino acid metabolism,"",15,Matched.Compound,D-Serine,0.200217703,-0.24,FALSE,104.03532
116.07059,C00763,M+H [1+],1.39999999930751e-05,D-Amino acid metabolism,"",15,Matched.Compound,D-Proline,0.002531811,-0.43,TRUE,116.07059
128.03531,C02237,M-H [1-],1.39999999930751e-05,D-Amino acid metabolism,"",15,Matched.Compound,5-Oxo-D-proline,0.029570355,-0.35,FALSE,128.03531
128.03531,C04282,M-H [1-],1.39999999930751e-05,D-Amino acid metabolism,"",15,Matched.Compound,1-Pyrroline-4-hydroxy-2-carboxylate,0.029570355,-0.35,FALSE,128.03531
130.05097,C03440,M-H [1-],4.5999999997548e-05,D-Amino acid metabolism,"",15,Matched.Compound,cis-4-Hydroxy-D-proline,1.3e-05,1.58,FALSE,130.05097
130.05097,C01110,M-H [1-],4.5999999997548e-05,D-Amino acid metabolism,"",15,Matched.Compound,5-Amino-2-oxopentanoic acid,1.3e-05,1.58,FALSE,130.05097
130.05098,C03440,M-H [1-],5.60000000007221e-05,D-Amino acid metabolism,"",15,Matched.Compound,cis-4-Hydroxy-D-proline,8.55e-06,1.73,FALSE,130.05098
130.05098,C01110,M-H [1-],5.60000000007221e-05,D-Amino acid metabolism,"",15,Matched.Compound,5-Amino-2-oxopentanoic acid,8.55e-06,1.73,FALSE,130.05098
132.03023,C00402,M-H [1-],5.99999998485146e-06,D-Amino acid metabolism,"",15,Matched.Compound,D-Aspartic acid,0.005455575,-0.61,FALSE,132.03023
132.06552,C03440,M+H [1+],4.40000000025975e-05,D-Amino acid metabolism,"",15,Matched.Compound,cis-4-Hydroxy-D-proline,0.150808536,-0.1,TRUE,132.06552
132.06552,C01110,M+H [1+],4.40000000025975e-05,D-Amino acid metabolism,"",15,Matched.Compound,5-Amino-2-oxopentanoic acid,0.150808536,-0.1,TRUE,132.06552
146.04588,C00217,M-H [1-],4.40000000025975e-05,D-Amino acid metabolism,"",15,Matched.Compound,D-Glutamic acid,4.78e-07,2.79,FALSE,146.04588
147.07642,C00819,M+H [1+],4.40000000310192e-05,D-Amino acid metabolism,"",15,Matched.Compound,D-Glutamine,0.1136006,-0.18,TRUE,147.07642
148.06045,C00217,M+H [1+],2.59999999911997e-05,D-Amino acid metabolism,"",15,Matched.Compound,D-Glutamic acid,9.56e-05,-0.55,TRUE,148.06045
174.08735,C03771,M+H [1+],7.39999999836982e-05,D-Amino acid metabolism,"",15,Matched.Compound,2-Oxoarginine,0.125756362,-0.28,TRUE,174.08735
175.11894,C00792,M+H [1+],3.59999999943739e-05,D-Amino acid metabolism,"",15,Matched.Compound,D-Arginine,0.209374376,-0.18,TRUE,175.11894
176.07061,C16595,M-H2O+H [1+],3.35332299812308e-05,Drug metabolism - cytochrome P450,"",43,Matched.Compound,"4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one",0.89202553,-0.27,TRUE,176.07061
176.07061,C16587,M-H2O+H [1+],3.35332299812308e-05,Drug metabolism - cytochrome P450,"",43,Matched.Compound,3-Carbamoyl-2-phenylpropionaldehyde,0.89202553,-0.27,TRUE,176.07061
178.08625,C16586,M-H2O+H [1+],7.3533230022349e-05,Drug metabolism - cytochrome P450,"",43,Matched.Compound,"2-Phenyl-1,3-propanediol monocarbamate",0.000295197,-0.67,TRUE,178.08625
192.06552,C16596,M+H [1+],4.40000000025975e-05,Drug metabolism - cytochrome P450,"",43,Matched.Compound,"5-Phenyl-1,3-oxazinane-2,4-dione",0.068511248,-0.67,TRUE,192.06552
192.06552,C16591,M-H2O+H [1+],4.35332299844049e-05,Drug metabolism - cytochrome P450,"",43,Matched.Compound,3-Carbamoyl-2-phenylpropionic acid,0.068511248,-0.67,TRUE,192.06552
192.06662,C16595,M-H [1-],4.00000001832268e-06,Drug metabolism - cytochrome P450,"",43,Matched.Compound,"4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one",0.124728237,-0.18,FALSE,192.06662
192.06662,C16587,M-H [1-],4.00000001832268e-06,Drug metabolism - cytochrome P450,"",43,Matched.Compound,3-Carbamoyl-2-phenylpropionaldehyde,0.124728237,-0.18,FALSE,192.06662
196.09682,C16586,M+H [1+],4.40000000310192e-05,Drug metabolism - cytochrome P450,"",43,Matched.Compound,"2-Phenyl-1,3-propanediol monocarbamate",0.675426794,0.05,TRUE,196.09682
255.09758,C16584,M+H [1+],3.99999998990097e-06,Drug metabolism - cytochrome P450,"",43,Matched.Compound,p-Hydroxyfelbamate,0.000337672,-0.84,TRUE,255.09758
255.09758,C16582,M+H [1+],3.99999998990097e-06,Drug metabolism - cytochrome P450,"",43,Matched.Compound,2-Hydroxyfelbamate,0.000337672,-0.84,TRUE,255.09758
278.09829,C16612,M-H2O+H [1+],0.00071353322999812,Drug metabolism - cytochrome P450,"",43,Matched.Compound,Citalopram aldehyde,6.35e-05,3.6,TRUE,278.09829
458.18172,C16577,M-H2O+H [1+],0.000843533230010962,Drug metabolism - cytochrome P450,"",43,Matched.Compound,Codeine-6-glucuronide,0.021628374,-0.43,TRUE,458.18172
117.06586,C16622,M+H [1+],1.60000000022364e-05,Drug metabolism - other enzymes,"",28,Matched.Compound,"N,N'-Diacetylhydrazine",0.000485779,-0.86,TRUE,117.06586
199.17035,C02679,M-H [1-],2.59999999911997e-05,Fatty acid biosynthesis,"",9,Matched.Compound,Dodecanoic acid,0.973480253,0.26,FALSE,199.17035
227.20165,C06424,M-H [1-],2.59999999911997e-05,Fatty acid biosynthesis,"",9,Matched.Compound,Myristic acid,0.063145609,-3.72,FALSE,227.20165
255.23295,C00249,M-H [1-],2.5999999962778e-05,Fatty acid biosynthesis,"",9,Matched.Compound,Palmitic acid,0.850577182,0.45,FALSE,255.23295
808.11823,C00024,M-H [1-],0.000293999999939842,Fatty acid biosynthesis,"",9,Matched.Compound,Acetyl-CoA,0.002146583,-0.66,FALSE,808.11823
255.23295,C00249,M-H [1-],2.5999999962778e-05,Fatty acid degradation,"",35,Matched.Compound,Palmitic acid,0.850577182,0.45,FALSE,255.23295
400.34212,C02990,M+H [1+],5.59999999723004e-05,Fatty acid degradation,"",35,Matched.Compound,Palmitoylcarnitine,0.01285242,0.56,TRUE,400.34212
766.1079,C00010,M-H [1-],2.39999999394058e-05,Fatty acid degradation,"",35,Matched.Compound,Coenzyme A,0.074613198,-0.44,FALSE,766.1079
808.11823,C00024,M-H [1-],0.000293999999939842,Fatty acid degradation,"",35,Matched.Compound,Acetyl-CoA,0.002146583,-0.66,FALSE,808.11823
836.14989,C00136,M-H [1-],6.60000000607397e-05,Fatty acid degradation,"",35,Matched.Compound,Butyryl-CoA,0.157334428,-0.26,FALSE,836.14989
255.23295,C00249,M-H [1-],2.5999999962778e-05,Fatty acid elongation,"",28,Matched.Compound,Palmitic acid,0.850577182,0.45,FALSE,255.23295
808.11823,C00024,M-H [1-],0.000293999999939842,Fatty acid elongation,"",28,Matched.Compound,Acetyl-CoA,0.002146583,-0.66,FALSE,808.11823
836.14989,C00136,M-H [1-],6.60000000607397e-05,Fatty acid elongation,"",28,Matched.Compound,Butyryl-CoA,0.157334428,-0.26,FALSE,836.14989
295.09357,C00921,M-H2O-H [1-],0.000740000000007512,Folate biosynthesis,"",26,Matched.Compound,"7,8-Dihydropteroic acid",0.964999048,0.2,FALSE,295.09357
362.05066,C18239,M-H [1-],6.40000000089458e-05,Folate biosynthesis,"",26,Matched.Compound,Cyclic pyranopterin monophosphate,0.121485659,-0.42,FALSE,362.05066
440.13236,C00504,M-H [1-],6.40000000089458e-05,Folate biosynthesis,"",26,Matched.Compound,Folic acid,0.414568561,-0.16,FALSE,440.13236
521.98338,C00044,M-H [1-],4.39999998889107e-05,Folate biosynthesis,"",26,Matched.Compound,Guanosine triphosphate,0.001745815,-0.78,FALSE,521.98338
521.98338,C05922,M-H2O-H [1-],0.00056999999992513,Folate biosynthesis,"",26,Matched.Compound,Formamidopyrimidine nucleoside triphosphate,0.001745815,-0.78,FALSE,521.98338
521.98338,C21310,M-H [1-],4.39999998889107e-05,Folate biosynthesis,"",26,Matched.Compound,"(8S)-3',8-Cyclo-7,8-dihydroguanosine 5'-triphosphate",0.001745815,-0.78,FALSE,521.98338
161.04555,C03827,M-H [1-],2.59999999911997e-05,Fructose and mannose metabolism,"",20,Matched.Compound,3-Buten-2-one,0.024831215,-0.35,FALSE,161.04555
168.99075,C00118,M-H [1-],2.59999999911997e-05,Fructose and mannose metabolism,"",20,Matched.Compound,Glyceraldehyde 3-phosphate,0.011959949,-0.62,FALSE,168.99075
168.99075,C00111,M-H [1-],2.59999999911997e-05,Fructose and mannose metabolism,"",20,Matched.Compound,Dihydroxyacetone phosphate,0.011959949,-0.62,FALSE,168.99075
179.0561,C00267,M-H [1-],2.4000000024671e-05,Fructose and mannose metabolism,"",20,Matched.Compound,alpha-D-Glucose,0.000937791,-0.7,FALSE,179.0561
179.0561,C00095,M-H [1-],2.4000000024671e-05,Fructose and mannose metabolism,"",20,Matched.Compound,D-Fructose,0.000937791,-0.7,FALSE,179.0561
179.0561,C00159,M-H [1-],2.4000000024671e-05,Fructose and mannose metabolism,"",20,Matched.Compound,D-Mannose,0.000937791,-0.7,FALSE,179.0561
179.0561,C01720,M-H [1-],2.4000000024671e-05,Fructose and mannose metabolism,"",20,Matched.Compound,L-Fuconate,0.000937791,-0.7,FALSE,179.0561
179.05612,C00267,M-H [1-],4.00000001832268e-06,Fructose and mannose metabolism,"",20,Matched.Compound,alpha-D-Glucose,0.889987221,0.06,FALSE,179.05612
179.05612,C00095,M-H [1-],4.00000001832268e-06,Fructose and mannose metabolism,"",20,Matched.Compound,D-Fructose,0.889987221,0.06,FALSE,179.05612
179.05612,C00159,M-H [1-],4.00000001832268e-06,Fructose and mannose metabolism,"",20,Matched.Compound,D-Mannose,0.889987221,0.06,FALSE,179.05612
179.05612,C01720,M-H [1-],4.00000001832268e-06,Fructose and mannose metabolism,"",20,Matched.Compound,L-Fuconate,0.889987221,0.06,FALSE,179.05612
241.01188,C00085,M-H2O-H [1-],0.000570000000010396,Fructose and mannose metabolism,"",20,Matched.Compound,Fructose 6-phosphate,0.000365825,-0.84,FALSE,241.01188
241.01188,C00275,M-H2O-H [1-],0.000570000000010396,Fructose and mannose metabolism,"",20,Matched.Compound,Mannose 6-phosphate,0.000365825,-0.84,FALSE,241.01188
241.01188,C00636,M-H2O-H [1-],0.000570000000010396,Fructose and mannose metabolism,"",20,Matched.Compound,D-Mannose 1-phosphate,0.000365825,-0.84,FALSE,241.01188
241.01188,C01094,M-H2O-H [1-],0.000570000000010396,Fructose and mannose metabolism,"",20,Matched.Compound,"3a,6b,7a,12a-Tetrahydroxy-5b-cholanoic acid",0.000365825,-0.84,FALSE,241.01188
243.02751,C02985,M-H [1-],1.39999999930751e-05,Fructose and mannose metabolism,"",20,Matched.Compound,Fucose 1-phosphate,0.034773356,-0.37,FALSE,243.02751
259.02242,C00085,M-H [1-],3.99999998990097e-06,Fructose and mannose metabolism,"",20,Matched.Compound,Fructose 6-phosphate,0.000230005,-0.83,FALSE,259.02242
259.02242,C00275,M-H [1-],3.99999998990097e-06,Fructose and mannose metabolism,"",20,Matched.Compound,Mannose 6-phosphate,0.000230005,-0.83,FALSE,259.02242
259.02242,C00636,M-H [1-],3.99999998990097e-06,Fructose and mannose metabolism,"",20,Matched.Compound,D-Mannose 1-phosphate,0.000230005,-0.83,FALSE,259.02242
259.02242,C01094,M-H [1-],3.99999998990097e-06,Fructose and mannose metabolism,"",20,Matched.Compound,"3a,6b,7a,12a-Tetrahydroxy-5b-cholanoic acid",0.000230005,-0.83,FALSE,259.02242
259.02243,C00085,M-H [1-],5.99999998485146e-06,Fructose and mannose metabolism,"",20,Matched.Compound,Fructose 6-phosphate,0.022058477,-1.24,FALSE,259.02243
259.02243,C00275,M-H [1-],5.99999998485146e-06,Fructose and mannose metabolism,"",20,Matched.Compound,Mannose 6-phosphate,0.022058477,-1.24,FALSE,259.02243
259.02243,C00636,M-H [1-],5.99999998485146e-06,Fructose and mannose metabolism,"",20,Matched.Compound,D-Mannose 1-phosphate,0.022058477,-1.24,FALSE,259.02243
259.02243,C01094,M-H [1-],5.99999998485146e-06,Fructose and mannose metabolism,"",20,Matched.Compound,"3a,6b,7a,12a-Tetrahydroxy-5b-cholanoic acid",0.022058477,-1.24,FALSE,259.02243
338.98866,C00354,M-H [1-],0.000164000000040687,Fructose and mannose metabolism,"",20,Matched.Compound,"Fructose 1,6-bisphosphate",0.000204166,-0.87,FALSE,338.98866
338.98866,C00665,M-H [1-],0.000164000000040687,Fructose and mannose metabolism,"",20,Matched.Compound,"D-Fructose 2,6-bisphosphate",0.000204166,-0.87,FALSE,338.98866
586.05929,C01222,M-H [1-],3.39999999141583e-05,Fructose and mannose metabolism,"",20,Matched.Compound,GDP-4-Dehydro-6-deoxy-D-mannose,0.59663851,-0.41,FALSE,586.05929
586.05929,C00096,M-H2O-H [1-],0.000480000000038672,Fructose and mannose metabolism,"",20,Matched.Compound,Guanosine diphosphate mannose,0.59663851,-0.41,FALSE,586.05929
588.07495,C00325,M-H [1-],2.60000000480431e-05,Fructose and mannose metabolism,"",20,Matched.Compound,GDP-L-fucose,0.010646129,-0.37,FALSE,588.07495
604.06993,C00096,M-H [1-],6.00000009853829e-06,Fructose and mannose metabolism,"",20,Matched.Compound,Guanosine diphosphate mannose,0.001152402,-0.8,FALSE,604.06993
89.02442,C00577,M-H [1-],3.99999998990097e-06,Fructose and mannose metabolism,"",20,Matched.Compound,D-Glyceraldehyde,0.015748409,-0.44,FALSE,89.02442
179.0561,C00267,M-H [1-],2.4000000024671e-05,Galactose metabolism,"",27,Matched.Compound,alpha-D-Glucose,0.000937791,-0.7,FALSE,179.0561
179.0561,C00095,M-H [1-],2.4000000024671e-05,Galactose metabolism,"",27,Matched.Compound,D-Fructose,0.000937791,-0.7,FALSE,179.0561
179.0561,C00159,M-H [1-],2.4000000024671e-05,Galactose metabolism,"",27,Matched.Compound,D-Mannose,0.000937791,-0.7,FALSE,179.0561
179.0561,C00124,M-H [1-],2.4000000024671e-05,Galactose metabolism,"",27,Matched.Compound,D-Galactose,0.000937791,-0.7,FALSE,179.0561
179.0561,C00984,M-H [1-],2.4000000024671e-05,Galactose metabolism,"",27,Matched.Compound,alpha-D-Galactose,0.000937791,-0.7,FALSE,179.0561
179.0561,C00031,M-H [1-],2.4000000024671e-05,Galactose metabolism,"",27,Matched.Compound,D-Glucose,0.000937791,-0.7,FALSE,179.0561
179.0561,C00137,M-H [1-],2.4000000024671e-05,Galactose metabolism,"",27,Matched.Compound,myo-Inositol,0.000937791,-0.7,FALSE,179.0561
179.05612,C00267,M-H [1-],4.00000001832268e-06,Galactose metabolism,"",27,Matched.Compound,alpha-D-Glucose,0.889987221,0.06,FALSE,179.05612
179.05612,C00095,M-H [1-],4.00000001832268e-06,Galactose metabolism,"",27,Matched.Compound,D-Fructose,0.889987221,0.06,FALSE,179.05612
179.05612,C00159,M-H [1-],4.00000001832268e-06,Galactose metabolism,"",27,Matched.Compound,D-Mannose,0.889987221,0.06,FALSE,179.05612
179.05612,C00124,M-H [1-],4.00000001832268e-06,Galactose metabolism,"",27,Matched.Compound,D-Galactose,0.889987221,0.06,FALSE,179.05612
179.05612,C00984,M-H [1-],4.00000001832268e-06,Galactose metabolism,"",27,Matched.Compound,alpha-D-Galactose,0.889987221,0.06,FALSE,179.05612
179.05612,C00031,M-H [1-],4.00000001832268e-06,Galactose metabolism,"",27,Matched.Compound,D-Glucose,0.889987221,0.06,FALSE,179.05612
179.05612,C00137,M-H [1-],4.00000001832268e-06,Galactose metabolism,"",27,Matched.Compound,myo-Inositol,0.889987221,0.06,FALSE,179.05612
241.01188,C00668,M-H2O-H [1-],0.000570000000010396,Galactose metabolism,"",27,Matched.Compound,alpha-D-glucose 6-phosphate,0.000365825,-0.84,FALSE,241.01188
241.01188,C00103,M-H2O-H [1-],0.000570000000010396,Galactose metabolism,"",27,Matched.Compound,Glucose 1-phosphate,0.000365825,-0.84,FALSE,241.01188
241.01188,C01097,M-H2O-H [1-],0.000570000000010396,Galactose metabolism,"",27,Matched.Compound,D-Tagatose 6-phosphate,0.000365825,-0.84,FALSE,241.01188
241.01188,C00446,M-H2O-H [1-],0.000570000000010396,Galactose metabolism,"",27,Matched.Compound,Galactose 1-phosphate,0.000365825,-0.84,FALSE,241.01188
253.09289,C05401,M-H [1-],3.39999999994234e-05,Galactose metabolism,"",27,Matched.Compound,Galactosylglycerol,0.000652872,-0.59,FALSE,253.09289
259.02242,C00668,M-H [1-],3.99999998990097e-06,Galactose metabolism,"",27,Matched.Compound,alpha-D-glucose 6-phosphate,0.000230005,-0.83,FALSE,259.02242
259.02242,C00103,M-H [1-],3.99999998990097e-06,Galactose metabolism,"",27,Matched.Compound,Glucose 1-phosphate,0.000230005,-0.83,FALSE,259.02242
259.02242,C01097,M-H [1-],3.99999998990097e-06,Galactose metabolism,"",27,Matched.Compound,D-Tagatose 6-phosphate,0.000230005,-0.83,FALSE,259.02242
259.02242,C00446,M-H [1-],3.99999998990097e-06,Galactose metabolism,"",27,Matched.Compound,Galactose 1-phosphate,0.000230005,-0.83,FALSE,259.02242
259.02243,C00668,M-H [1-],5.99999998485146e-06,Galactose metabolism,"",27,Matched.Compound,alpha-D-glucose 6-phosphate,0.022058477,-1.24,FALSE,259.02243
259.02243,C00103,M-H [1-],5.99999998485146e-06,Galactose metabolism,"",27,Matched.Compound,Glucose 1-phosphate,0.022058477,-1.24,FALSE,259.02243
259.02243,C01097,M-H [1-],5.99999998485146e-06,Galactose metabolism,"",27,Matched.Compound,D-Tagatose 6-phosphate,0.022058477,-1.24,FALSE,259.02243
259.02243,C00446,M-H [1-],5.99999998485146e-06,Galactose metabolism,"",27,Matched.Compound,Galactose 1-phosphate,0.022058477,-1.24,FALSE,259.02243
338.98866,C03785,M-H [1-],0.000164000000040687,Galactose metabolism,"",27,Matched.Compound,"D-Tagatose 1,6-bisphosphate",0.000204166,-0.87,FALSE,338.98866
341.10885,C00089,M-H [1-],7.39999999836982e-05,Galactose metabolism,"",27,Matched.Compound,Sucrose,0.001554924,-1.59,FALSE,341.10885
341.10885,C05402,M-H [1-],7.39999999836982e-05,Galactose metabolism,"",27,Matched.Compound,Melibiose,0.001554924,-1.59,FALSE,341.10885
341.10885,C05400,M-H [1-],7.39999999836982e-05,Galactose metabolism,"",27,Matched.Compound,Epimelibiose,0.001554924,-1.59,FALSE,341.10885
341.10885,C01235,M-H [1-],7.39999999836982e-05,Galactose metabolism,"",27,Matched.Compound,beta-Cortol,0.001554924,-1.59,FALSE,341.10885
341.10885,C00243,M-H [1-],7.39999999836982e-05,Galactose metabolism,"",27,Matched.Compound,Alpha-Lactose,0.001554924,-1.59,FALSE,341.10885
343.12352,C00089,M+H [1+],4.40000000025975e-05,Galactose metabolism,"",27,Matched.Compound,Sucrose,0.321081261,-0.19,TRUE,343.12352
343.12352,C05402,M+H [1+],4.40000000025975e-05,Galactose metabolism,"",27,Matched.Compound,Melibiose,0.321081261,-0.19,TRUE,343.12352
343.12352,C05400,M+H [1+],4.40000000025975e-05,Galactose metabolism,"",27,Matched.Compound,Epimelibiose,0.321081261,-0.19,TRUE,343.12352
343.12352,C01235,M+H [1+],4.40000000025975e-05,Galactose metabolism,"",27,Matched.Compound,beta-Cortol,0.321081261,-0.19,TRUE,343.12352
343.12352,C00243,M+H [1+],4.40000000025975e-05,Galactose metabolism,"",27,Matched.Compound,Alpha-Lactose,0.321081261,-0.19,TRUE,343.12352
565.04754,C00029,M-H [1-],0.000183999999876505,Galactose metabolism,"",27,Matched.Compound,Uridine diphosphate glucose,0.006365154,-0.39,FALSE,565.04754
565.04754,C00052,M-H [1-],0.000183999999876505,Galactose metabolism,"",27,Matched.Compound,Uridine diphosphategalactose,0.006365154,-0.39,FALSE,565.04754
665.21451,C01613,M-H [1-],0.000113999999939551,Galactose metabolism,"",27,Matched.Compound,Stachyose,0.00379727,-1.77,FALSE,665.21451
128.03531,C01879,M-H [1-],1.39999999930751e-05,Glutathione metabolism,"",19,Matched.Compound,Pyroglutamic acid,0.029570355,-0.35,FALSE,128.03531
146.04588,C00025,M-H [1-],4.40000000025975e-05,Glutathione metabolism,"",19,Matched.Compound,Glutamic acid,4.78e-07,2.79,FALSE,146.04588
148.06045,C00025,M+H [1+],2.59999999911997e-05,Glutathione metabolism,"",19,Matched.Compound,Glutamic acid,9.56e-05,-0.55,TRUE,148.06045
251.0696,C00669,M+H [1+],2.4000000024671e-05,Glutathione metabolism,"",19,Matched.Compound,gamma-Glutamylcysteine,0.127699732,0.71,TRUE,251.0696
251.06965,C00669,M+H [1+],7.40000000121199e-05,Glutathione metabolism,"",19,Matched.Compound,gamma-Glutamylcysteine,0.187237714,-0.58,TRUE,251.06965
306.07649,C00051,M-H [1-],3.40000000278451e-05,Glutathione metabolism,"",19,Matched.Compound,Glutathione,0.004091129,-0.59,FALSE,306.07649
613.15941,C00127,M+H [1+],0.000133999999889056,Glutathione metabolism,"",19,Matched.Compound,Oxidized glutathione,0.021493262,-0.65,TRUE,613.15941
613.15942,C00127,M+H [1+],0.000143999999863809,Glutathione metabolism,"",19,Matched.Compound,Oxidized glutathione,0.053636244,-0.69,TRUE,613.15942
76.03932,C00037,M+H [1+],4.40000000025975e-05,Glutathione metabolism,"",19,Matched.Compound,Glycine,0.007955242,-0.29,TRUE,76.03932
808.11823,C00024,M-H [1-],0.000293999999939842,Glutathione metabolism,"",19,Matched.Compound,Acetyl-CoA,0.002146583,-0.66,FALSE,808.11823
168.99075,C00111,M-H [1-],2.59999999911997e-05,Glycerolipid metabolism,"",7,Matched.Compound,Dihydroxyacetone phosphate,0.011959949,-0.62,FALSE,168.99075
171.0064,C00093,M-H [1-],2.39999999962492e-05,Glycerolipid metabolism,"",7,Matched.Compound,Glycerol 3-phosphate,0.000452984,-1.02,FALSE,171.0064
171.00641,C00093,M-H [1-],1.40000000214968e-05,Glycerolipid metabolism,"",7,Matched.Compound,Glycerol 3-phosphate,0.011751428,-0.54,FALSE,171.00641
184.98565,C00631,M-H [1-],2.59999999911997e-05,Glycerolipid metabolism,"",7,Matched.Compound,2-Phospho-D-glyceric acid,0.434504068,-0.28,FALSE,184.98565
184.98566,C00631,M-H [1-],3.59999999943739e-05,Glycerolipid metabolism,"",7,Matched.Compound,2-Phospho-D-glyceric acid,0.050251231,-0.73,FALSE,184.98566
89.02442,C00577,M-H [1-],3.99999998990097e-06,Glycerolipid metabolism,"",7,Matched.Compound,D-Glyceraldehyde,0.015748409,-0.44,FALSE,89.02442
89.02442,C00184,M-H [1-],3.99999998990097e-06,Glycerolipid metabolism,"",7,Matched.Compound,Dihydroxyacetone,0.015748409,-0.44,FALSE,89.02442
168.99075,C00111,M-H [1-],2.59999999911997e-05,Glycerophospholipid metabolism,"",13,Matched.Compound,Dihydroxyacetone phosphate,0.011959949,-0.62,FALSE,168.99075
171.0064,C00093,M-H [1-],2.39999999962492e-05,Glycerophospholipid metabolism,"",13,Matched.Compound,Glycerol 3-phosphate,0.000452984,-1.02,FALSE,171.0064
171.00641,C00093,M-H [1-],1.40000000214968e-05,Glycerophospholipid metabolism,"",13,Matched.Compound,Glycerol 3-phosphate,0.011751428,-0.54,FALSE,171.00641
216.06314,C01233,M+H [1+],3.59999999943739e-05,Glycerophospholipid metabolism,"",13,Matched.Compound,Glycerylphosphorylethanolamine,0.001300379,-0.72,TRUE,216.06314
445.05305,C00570,M-H [1-],7.40000000405416e-05,Glycerophospholipid metabolism,"",13,Matched.Compound,CDP-ethanolamine,0.00247233,-0.77,FALSE,445.05305
489.11474,C00307,M+H [1+],0.000163999999983844,Glycerophospholipid metabolism,"",13,Matched.Compound,Citicoline,0.042727303,-0.45,TRUE,489.11474
104.03532,C00065,M-H [1-],3.99999998990097e-06,"Glycine, serine and threonine metabolism","",30,Matched.Compound,Serine,0.200217703,-0.24,FALSE,104.03532
104.03532,C00740,M-H [1-],3.99999998990097e-06,"Glycine, serine and threonine metabolism","",30,Matched.Compound,D-Serine,0.200217703,-0.24,FALSE,104.03532
104.07061,C01026,M+H [1+],3.39999999994234e-05,"Glycine, serine and threonine metabolism","",30,Matched.Compound,Dimethylglycine,0.000735898,-0.34,TRUE,104.07061
114.06617,C00300,M-H2O+H [1+],6.46677000304408e-06,"Glycine, serine and threonine metabolism","",30,Matched.Compound,Creatine,0.453819119,-0.1,TRUE,114.06617
120.06552,C00188,M+H [1+],4.40000000025975e-05,"Glycine, serine and threonine metabolism","",30,Matched.Compound,L-Threonine,0.110532443,-0.33,TRUE,120.06552
130.05097,C00430,M-H [1-],4.5999999997548e-05,"Glycine, serine and threonine metabolism","",30,Matched.Compound,5-Aminolevulinic acid,1.3e-05,1.58,FALSE,130.05097
130.05098,C00430,M-H [1-],5.60000000007221e-05,"Glycine, serine and threonine metabolism","",30,Matched.Compound,5-Aminolevulinic acid,8.55e-06,1.73,FALSE,130.05098
